;VARIANZAS;RANGOS;SMAS;PROMEDIOS;SILIBANCIAS;ESTERTORES
6472;0.000463494;0.19483;0.049547;1.38E-06;0;0
6473;0.000577882;0.23428;0.05512;1.71E-06;0;0
6474;0.000565822;0.20741;0.040028;1.66E-06;0;0
6475;0.000538995;0.20958;0.045665;1.58E-06;0;0
6476;0.000428146;0.20201;0.036648;1.25E-06;0;0
6477;0.000493215;0.22518;0.047492;1.46E-06;1;0
6478;0.000520447;0.25791;0.039091;1.54E-06;0;0
6479;0.000851497;0.22013;0.048064;2.70E-06;0;0
6480;;;;;;
6481;0.000768255;0.20549;0.046224;2.20E-06;0;0
6482;0.000701115;0.23287;0.049928;2.04E-06;0;0
6483;0.000633279;0.24983;0.053314;1.81E-06;0;0
6484;0.000745847;0.25246;0.059776;2.06E-06;0;0
6485;0.000681177;0.21363;0.070249;1.97E-06;0;1
6486;0.000719833;0.20461;0.049336;2.05E-06;0;1
6487;0.000549176;0.21329;0.057097;1.54E-06;0;0
6488;0.000612271;0.2267;0.051919;1.71E-06;0;0
6489;0.000610349;0.21269;0.050885;1.79E-06;0;0
6490;0.000875028;0.25994;0.045898;2.55E-06;0;0
6491;;;;;;
6492;0.002759176;0.48876;0.123086;8.15E-06;1;0
6493;0.002353043;0.45977;0.10148;7.01E-06;1;0
6494;0.002925322;0.49823;0.101616;8.62E-06;1;0
6495;0.002395587;0.5098;0.110143;7.00E-06;0;0
6496;0.002417901;0.45131;0.095852;7.00E-06;1;0
6497;0.002353916;0.49586;0.103637;6.83E-06;1;0
6498;0.002259882;0.45219;0.115174;6.70E-06;1;0
6499;0.002155629;0.52205;0.089955;6.40E-06;1;0
6500;0.002544819;0.50737;0.112193;7.39E-06;1;0
6501;0.002729792;0.59992;0.142236;8.30E-06;0;0
6502;;;;;;
6503;0.002485688;0.4316;0.105298;7.44E-06;1;0
6504;0.002503199;0.40693;0.100458;7.36E-06;1;0
6505;0.002021378;0.38281;0.11072;5.94E-06;1;0
6506;0.001721593;0.382;0.091558;4.99E-06;1;1
6507;0.00164739;0.37396;0.085553;4.78E-06;1;0
6508;0.001784205;0.35315;0.124627;5.11E-06;1;0
6509;0.0018331;0.40453;0.087333;5.25E-06;1;0
6510;0.002096258;0.4281;0.094452;6.00E-06;1;0
6511;0.001842617;0.38038;0.09069;5.45E-06;1;0
6512;0.002036792;0.37549;0.07662;6.04E-06;1;0
6513;;;;;;
6514;0.004758693;0.63484;0.15366;1.40E-05;0;0
6515;0.004610329;0.64365;0.125188;1.41E-05;1;0
6516;0.004320615;0.61125;0.147264;1.29E-05;1;0
6517;0.0039391;0.60346;0.104921;1.17E-05;1;0
6518;0.003618961;0.65443;0.125331;1.09E-05;1;0
6519;0.003737439;0.71749;0.118029;1.10E-05;1;0
6520;0.003850458;0.63738;0.146603;1.15E-05;1;0
6521;0.004072676;0.58215;0.118578;1.21E-05;1;0
6522;0.003709748;0.58462;0.130328;1.10E-05;1;0
6523;0.00440783;0.58161;0.131162;1.29E-05;1;0
6524;;;;;;
6525;0.001108031;0.31764;0.071265;3.25E-06;1;0
6526;0.001093474;0.31892;0.093111;3.24E-06;1;0
6527;0.000940439;0.29408;0.071486;2.79E-06;1;0
6528;0.000876811;0.32651;0.062772;2.50E-06;0;0
6529;0.000880199;0.30114;0.063989;2.57E-06;0;0
6530;0.000805182;0.26839;0.056797;2.29E-06;1;1
6531;0.000871648;0.29244;0.062531;2.64E-06;1;0
6532;0.000863327;0.31348;0.073259;2.47E-06;0;0
6533;0.000810662;0.278;0.069218;2.40E-06;1;0
6534;0.000940678;0.27323;0.053205;2.72E-06;1;0
6535;;;;;;
6536;0.002814273;0.49904;0.084672;8.24E-06;0;0
6537;0.002403845;0.45847;0.078156;6.95E-06;0;1
6538;0.002692646;0.46793;0.082079;7.87E-06;0;0
6539;0.001935498;0.37738;0.088964;5.77E-06;0;0
6540;0.002352463;0.44911;0.108462;6.84E-06;0;0
6541;0.002230574;0.4768;0.107909;6.50E-06;0;0
6542;0.002134053;0.4414;0.084567;6.26E-06;0;0
6543;0.001978086;0.46134;0.078288;5.85E-06;0;0
6544;0.002035151;0.40051;0.075417;5.93E-06;0;0
6545;0.002197036;0.40009;0.092698;6.43E-06;0;0
6546;;;;;;
6547;0.001052941;0.35135;0.088281;3.06E-06;0;0
6548;0.001474981;0.37912;0.111636;4.36E-06;1;0
6549;0.001701664;0.39367;0.099707;5.09E-06;1;0
6550;0.001522159;0.39456;0.098445;4.53E-06;1;0
6551;0.001495974;0.3576;0.09576;4.35E-06;0;0
6552;0.00141276;0.35637;0.090138;4.20E-06;0;0
6553;0.001600584;0.41271;0.089401;4.67E-06;0;0
6554;0.001556486;0.31105;0.084645;4.65E-06;0;0
6555;0.002829353;0.39376;0.096007;8.54E-06;0;0
6556;;;;;;
6557;0.001274625;0.39769;0.088463;3.62E-06;0;0
6558;0.001737535;0.40766;0.093385;5.06E-06;1;0
6559;0.001621274;0.39702;0.092568;4.56E-06;1;0
6560;0.00144791;0.33958;0.085191;4.13E-06;1;0
6561;0.001489555;0.37636;0.096634;4.42E-06;1;0
6562;0.001439506;0.33711;0.080434;4.18E-06;1;0
6563;0.001546559;0.39197;0.0881;4.39E-06;1;0
6564;0.001595835;0.38065;0.090645;4.68E-06;0;0
6565;0.002461512;0.33294;0.078937;7.51E-06;1;0
6566;;;;;;
6567;0.00213754;0.42923;0.107551;6.29E-06;1;0
6568;0.00370886;0.64835;0.124238;1.09E-05;1;0
6569;0.003797853;0.59942;0.119749;1.11E-05;1;0
6570;0.003512937;0.62657;0.113822;1.04E-05;1;0
6571;0.003881555;0.70763;0.179622;1.14E-05;1;0
6572;0.00358347;0.61742;0.127333;1.07E-05;1;0
6573;0.003445519;0.55333;0.108775;1.03E-05;1;1
6574;0.003553539;0.5992;0.112256;1.04E-05;1;0
6575;0.007672505;0.57102;0.142016;2.32E-05;0;0
6576;;;;;;
6577;0.000299034;0.13611;0.031986;8.63E-07;0;0
6578;0.000715644;0.26716;0.051793;2.12E-06;1;0
6579;0.000696307;0.286;0.056558;2.05E-06;0;0
6580;0.000661276;0.26364;0.058058;1.98E-06;1;0
6581;0.000627024;0.24025;0.049718;1.84E-06;0;0
6582;0.000634887;0.26146;0.054907;1.88E-06;0;0
6583;0.000662981;0.26911;0.048045;1.96E-06;0;0
6584;0.000725788;0.26055;0.061509;2.13E-06;0;0
6585;0.001373624;0.25483;0.049623;4.23E-06;0;0
6586;;;;;;
6587;0.000927849;0.29695;0.05974;2.65E-06;0;0
6588;0.001544796;0.37804;0.082589;4.54E-06;1;0
6589;0.001232483;0.37373;0.078864;3.63E-06;1;0
6590;0.001154447;0.33394;0.062716;3.32E-06;0;0
6591;0.001227698;0.30616;0.061397;3.63E-06;0;0
6592;0.001217225;0.35569;0.069605;3.50E-06;0;0
6593;0.001177478;0.31807;0.065825;3.40E-06;1;0
6594;0.001309424;0.37639;0.072779;3.81E-06;1;1
6595;0.002021237;0.37262;0.065308;6.04E-06;0;0
6596;;;;;;
6597;0.000739422;0.25712;0.060914;2.24E-06;0;0
6598;0.00100574;0.30481;0.065484;2.99E-06;0;0
6599;0.001071648;0.30931;0.075095;3.20E-06;0;0
6600;0.000909616;0.30288;0.080512;2.64E-06;0;0
6601;0.00087036;0.31934;0.067607;2.51E-06;0;0
6602;0.001379285;0.29131;0.06358;4.22E-06;0;0
6603;;;;;;
6604;0.000473866;0.23464;0.063928;1.41E-06;0;0
6605;0.000802674;0.27567;0.073047;2.36E-06;1;0
6606;0.00079788;0.30254;0.084451;2.35E-06;1;0
6607;0.000754367;0.26287;0.058879;2.23E-06;1;0
6608;0.000668421;0.2734;0.057789;2.00E-06;1;0
6609;0.001531103;0.26552;0.066001;4.78E-06;1;0
6610;;;;;;
6611;0.001221144;0.27994;0.075259;3.55E-06;0;0
6612;0.002002685;0.50234;0.137493;5.91E-06;0;0
6613;0.002192498;0.49256;0.111632;6.52E-06;1;0
6614;0.001864405;0.45319;0.098162;5.44E-06;0;0
6615;0.001656593;0.4857;0.105572;4.77E-06;0;0
6616;0.004799184;0.49226;0.107423;1.45E-05;0;0
6617;;;;;;
6618;0.00123593;0.31192;0.081245;3.70E-06;0;0
6619;0.001922228;0.46002;0.104483;5.62E-06;0;0
6620;0.002135265;0.46975;0.118395;6.31E-06;0;0
6621;0.002032716;0.53012;0.119851;5.98E-06;1;0
6622;0.001787544;0.48205;0.096066;5.34E-06;0;0
6623;0.004516166;0.4964;0.132841;1.39E-05;1;0
6624;;;;;;
6625;0.001096736;0.28505;0.055631;3.28E-06;0;0
6626;0.00121825;0.3647;0.061617;3.61E-06;0;0
6627;0.001166049;0.35404;0.068555;3.44E-06;0;0
6628;0.001066637;0.35452;0.060696;3.11E-06;0;0
6629;0.001078203;0.34643;0.066189;3.17E-06;0;0
6630;0.002214173;0.37864;0.076175;6.82E-06;0;0
6631;;;;;;
6632;1.02E-06;0.01231;0.00248;3.16E-09;0;0
6633;3.02E-06;0.01781;0.00417;8.69E-09;0;1
6634;3.00E-06;0.01533;0.004869;8.82E-09;0;1
6635;2.62E-06;0.01618;0.004519;7.71E-09;0;1
6636;3.47E-06;0.01879;0.005112;1.03E-08;0;0
6637;1.90E-06;0.01752;0.003631;5.63E-09;0;1
6638;1.66E-06;0.01473;0.003657;4.85E-09;0;0
6639;;;;;;
6640;3.49E-07;0.00439;0.001016;1.02E-09;0;0
6641;1.82E-06;0.01311;0.00256;5.30E-09;0;1
6642;2.12E-06;0.01231;0.003078;6.22E-09;0;1
6643;1.76E-06;0.01224;0.003525;5.18E-09;0;0
6644;1.82E-06;0.01159;0.003102;5.26E-09;0;0
6645;1.12E-06;0.01127;0.002459;3.29E-09;0;0
6646;1.07E-06;0.01014;0.00313;3.11E-09;0;0
6647;;;;;;
6648;3.34E-07;0.00867;0.001394;8.60E-10;0;0
6649;1.17E-06;0.01219;0.002918;3.48E-09;0;0
6650;1.19E-06;0.0124;0.002976;3.53E-09;0;0
6651;1.23E-06;0.01094;0.003011;3.58E-09;0;0
6652;1.70E-06;0.01243;0.00249;5.06E-09;0;0
6653;7.36E-07;0.00987;0.002804;2.15E-09;0;0
6654;5.45E-07;0.0063;0.00138;1.51E-09;0;0
6655;;;;;;
6656;0.00021991;0.1425;0.024505;6.47E-07;0;0
6657;0.000184102;0.13294;0.030178;5.50E-07;0;0
6658;0.000179131;0.13015;0.021606;5.31E-07;0;0
6659;0.000174867;0.12777;0.017559;5.18E-07;0;0
6660;0.000159589;0.11957;0.018753;4.73E-07;0;0
6661;0.000182285;0.12759;0.02572;5.41E-07;0;0
6662;0.000166575;0.143;0.029574;4.83E-07;0;0
6663;;;;;;
6664;0.00011543;0.09879;0.013945;3.42E-07;0;0
6665;8.36E-05;0.08956;0.012229;2.46E-07;0;0
6666;9.36E-05;0.09903;0.013698;2.74E-07;0;0
6667;8.78E-05;0.10494;0.013581;2.58E-07;0;0
6668;7.31E-05;0.08711;0.010631;2.12E-07;0;0
6669;7.83E-05;0.08687;0.011653;2.28E-07;0;0
6670;7.20E-05;0.09466;0.012012;2.08E-07;0;0
6671;;;;;;
6672;9.66E-05;0.09482;0.017465;2.80E-07;0;0
6673;9.83E-05;0.11297;0.020443;2.95E-07;0;0
6674;8.59E-05;0.08366;0.017631;2.49E-07;0;0
6675;7.97E-05;0.08302;0.012798;2.33E-07;0;0
6676;7.92E-05;0.07728;0.011816;2.31E-07;0;0
6677;7.83E-05;0.07265;0.013017;2.29E-07;0;0
6678;7.75E-05;0.06127;0.011199;2.27E-07;0;0
6679;;;;;;
6680;0.000118357;0.1125;0.017772;3.47E-07;0;0
6681;9.97E-05;0.114;0.014229;2.93E-07;0;0
6682;9.60E-05;0.10619;0.014898;2.85E-07;0;0
6683;8.32E-05;0.08344;0.011284;2.45E-07;0;0
6684;7.91E-05;0.09865;0.010806;2.32E-07;0;0
6685;9.04E-05;0.10181;0.013393;2.64E-07;0;0
6686;9.64E-05;0.08793;0.012755;2.86E-07;0;0
6687;;;;;;
6688;6.81E-05;0.0605;0.011326;2.02E-07;0;0
6689;4.26E-05;0.05294;0.009402;1.24E-07;0;0
6690;3.11E-05;0.05218;0.009495;9.10E-08;0;0
6691;2.77E-05;0.04214;0.009965;8.11E-08;0;0
6692;2.98E-05;0.04437;0.011252;8.84E-08;0;0
6693;5.28E-05;0.05355;0.00963;1.54E-07;0;0
6694;5.22E-05;0.05339;0.009695;1.52E-07;0;0
6695;;;;;;
6696;0.000111351;0.10294;0.018967;3.26E-07;0;0
6697;0.00010069;0.09477;0.016505;2.96E-07;0;0
6698;0.000101786;0.09687;0.017138;3.01E-07;0;0
6699;9.15E-05;0.09763;0.016244;2.73E-07;0;0
6700;8.95E-05;0.09023;0.012508;2.61E-07;0;0
6701;8.51E-05;0.09131;0.014187;2.48E-07;0;0
6702;9.24E-05;0.1042;0.015801;2.70E-07;0;0
6703;;;;;;
6704;0.00056694;0.24542;0.06007;1.64E-06;0;0
6705;0.0007708;0.26572;0.068229;2.28E-06;0;0
6706;0.001028886;0.28478;0.089136;3.01E-06;0;0
6707;0.000862661;0.28191;0.069775;2.53E-06;1;0
6708;0.000837948;0.28027;0.071486;2.48E-06;0;0
6709;0.000954762;0.25287;0.090801;2.70E-06;0;0
6710;;;;;;
6711;0.001722593;0.39299;0.105046;5.06E-06;1;0
6712;0.001861848;0.41091;0.107587;5.46E-06;1;0
6713;0.002374821;0.44906;0.136456;7.01E-06;1;0
6714;0.00177657;0.47084;0.113322;5.28E-06;1;0
6715;0.002009574;0.41691;0.116689;5.92E-06;1;0
6716;0.001865601;0.40385;0.092817;5.58E-06;1;0
6717;;;;;;
6718;1.55E-05;0.04488;0.011603;4.24E-08;0;0
6719;2.50E-05;0.05203;0.014639;7.51E-08;1;0
6720;3.84E-05;0.05861;0.013201;1.13E-07;1;0
6721;3.28E-05;0.05173;0.014453;9.63E-08;1;0
6722;2.82E-05;0.05284;0.014429;8.22E-08;1;0
6723;2.62E-05;0.05192;0.012944;6.98E-08;1;0
6724;;;;;;
6725;0.000905331;0.32145;0.10987;2.59E-06;0;0
6726;0.000992968;0.29009;0.112431;2.93E-06;1;0
6727;0.00146882;0.38119;0.113311;4.38E-06;1;0
6728;0.001328987;0.35291;0.119283;3.93E-06;0;0
6729;0.001237012;0.34169;0.111003;3.55E-06;0;0
6730;0.001563499;0.32067;0.091852;4.57E-06;0;0
6731;;;;;;
6732;0.000751432;0.26772;0.08139;2.23E-06;0;0
6733;0.000858783;0.29678;0.089314;2.53E-06;1;0
6734;0.001076452;0.30978;0.086214;3.16E-06;1;0
6735;0.001048981;0.35967;0.072838;3.10E-06;1;0
6736;0.001114385;0.3172;0.073624;3.29E-06;1;0
6737;0.001016867;0.27851;0.073517;2.81E-06;0;0
6738;;;;;;
6739;0.000121204;0.11318;0.035993;3.57E-07;1;0
6740;0.000142884;0.12164;0.036798;4.26E-07;1;0
6741;0.000187881;0.12964;0.03329;5.48E-07;1;0
6742;0.000182078;0.10664;0.032314;5.39E-07;0;0
6743;0.000189354;0.13459;0.038759;5.54E-07;1;0
6744;0.000143108;0.08695;0.027085;3.79E-07;0;0
6745;;;;;;
6746;0.000118599;0.12777;0.032428;3.52E-07;0;0
6747;0.000107195;0.10554;0.023728;3.11E-07;0;0
6748;0.000123833;0.13128;0.03123;3.65E-07;0;0
6749;0.00011205;0.10692;0.02708;3.26E-07;0;0
6750;0.000119547;0.11184;0.026027;3.48E-07;0;0
6751;;;;;;
6752;0.000942531;0.35332;0.090934;2.74E-06;0;0
6753;0.001114068;0.33731;0.093724;3.24E-06;0;0
6754;0.001281646;0.3235;0.088043;3.79E-06;1;0
6755;0.001416139;0.3052;0.099982;4.13E-06;1;0
6756;0.001188121;0.36203;0.085768;3.53E-06;0;0
6757;;;;;;
6758;0.000781707;0.31251;0.072187;2.30E-06;1;0
6759;0.00075648;0.26575;0.071876;2.23E-06;1;0
6760;0.000972321;0.28182;0.069931;2.84E-06;1;0
6761;0.000835403;0.27558;0.068794;2.46E-06;1;0
6762;0.001130328;0.29157;0.077699;3.35E-06;0;0
6763;;;;;;
6764;0.00049015;0.24582;0.062757;1.43E-06;1;0
6765;0.000502875;0.23306;0.051972;1.51E-06;1;0
6766;0.000534086;0.25307;0.059041;1.60E-06;1;0
6767;0.000552167;0.25519;0.056769;1.63E-06;0;0
6768;0.000640364;0.23197;0.057233;1.88E-06;0;0
6769;;;;;;
6770;0.000944079;0.32978;0.092427;2.83E-06;1;0
6771;0.000697277;0.23527;0.061641;2.06E-06;1;0
6772;0.000849409;0.35029;0.102678;2.53E-06;1;0
6773;0.00084068;0.28184;0.081601;2.48E-06;1;0
6774;0.001243603;0.32054;0.079386;3.68E-06;1;0
6775;;;;;;
6776;0.001402233;0.47226;0.136358;4.12E-06;1;0
6777;0.001375071;0.35469;0.113985;4.06E-06;1;0
6778;0.001720056;0.36869;0.112524;5.19E-06;1;0
6779;0.001454826;0.37706;0.104625;4.30E-06;1;0
6780;;;;;;
6781;0.002582012;0.45239;0.116888;7.65E-06;0;0
6782;0.002043264;0.46337;0.112297;6.09E-06;0;0
6783;0.003095304;0.52444;0.1344;9.14E-06;1;0
6784;0.001480169;0.46387;0.111099;4.38E-06;0;0
6785;;;;;;
6786;0.000174644;0.11918;0.030875;5.13E-07;0;0
6787;0.000191052;0.14611;0.038662;5.65E-07;1;0
6788;0.000219938;0.17294;0.039537;6.53E-07;0;0
6789;0.000196051;0.15659;0.04673;5.64E-07;1;0
6790;;;;;;
6791;0.000206387;0.14636;0.047866;6.21E-07;0;0
6792;0.000224644;0.15008;0.04263;6.56E-07;0;0
6793;0.000243762;0.15456;0.045036;7.37E-07;0;0
6794;0.000256523;0.16585;0.045957;7.62E-07;0;0
6795;;;;;;
6796;0.008213351;0.86653;0.271537;2.35E-05;1;0
6797;0.008832839;1.03642;0.278227;2.59E-05;1;0
6798;0.007690065;0.91332;0.261943;2.29E-05;1;0
6799;0.007320865;0.83849;0.260814;2.17E-05;1;0
6800;0.008126333;0.91403;0.238471;2.37E-05;1;0
6801;;;;;;
6802;0.000167986;0.12852;0.032806;4.94E-07;1;0
6803;0.000250902;0.15054;0.033167;7.31E-07;1;0
6804;9.36E-05;0.11203;0.031501;2.70E-07;1;0
6805;4.60E-05;0.06278;0.010712;1.35E-07;0;0
6806;6.48E-05;0.10795;0.027667;1.90E-07;1;0
6807;;;;;;
6808;0.002537241;0.57776;0.145489;7.47E-06;1;0
6809;0.002883894;0.5304;0.135015;8.42E-06;0;0
6810;0.002588445;0.55568;0.16784;7.69E-06;0;0
6811;0.002598288;0.51335;0.143312;7.73E-06;0;0
6812;0.002349172;0.49058;0.168655;6.97E-06;0;0
6813;;;;;;
6814;0.0001167;0.10209;0.027877;3.40E-07;0;0
6815;0.00012717;0.10857;0.027601;3.79E-07;0;0
6816;9.96E-05;0.11808;0.026837;2.93E-07;0;0
6817;0.000121663;0.10521;0.025747;3.56E-07;0;0
6818;0.000123824;0.11826;0.020298;3.62E-07;0;0
6819;;;;;;
6820;0.001110836;0.28196;0.089633;3.24E-06;1;0
6821;0.001097976;0.32746;0.099044;3.24E-06;1;0
6822;0.001068025;0.34671;0.104501;3.13E-06;0;0
6823;0.001118624;0.35866;0.113524;3.24E-06;1;0
6824;0.001085398;0.36025;0.097095;3.27E-06;1;0
6825;;;;;;
6826;4.95E-05;0.05772;0.017306;1.35E-07;0;0
6827;5.15E-05;0.05312;0.024225;1.51E-07;0;0
6828;3.78E-05;0.05004;0.026588;1.08E-07;0;1
6829;6.06E-05;0.0598;0.024825;1.60E-07;0;1
6830;5.74E-05;0.05905;0.013353;1.36E-07;0;1
6831;4.61E-05;0.05282;0.005992;1.31E-07;0;1
6832;3.53E-05;0.05151;0.008716;1.05E-07;1;1
6833;1.84E-05;0.03583;0.004499;5.41E-08;0;1
6834;1.50E-05;0.04729;0.010001;4.22E-08;0;0
6835;2.55E-05;0.04789;0.012863;7.36E-08;0;1
6836;3.15E-05;0.04439;0.013025;8.72E-08;0;0
6837;;;;;;
6838;2.78E-05;0.04791;0.013695;7.80E-08;0;0
6839;1.82E-05;0.05221;0.019856;4.85E-08;0;1
6840;1.94E-05;0.04867;0.012194;5.70E-08;0;1
6841;2.06E-05;0.06011;0.014746;5.87E-08;0;1
6842;1.77E-05;0.05417;0.012132;5.16E-08;0;1
6843;2.38E-05;0.04683;0.011934;7.02E-08;0;1
6844;3.10E-05;0.05475;0.016456;9.13E-08;0;1
6845;2.45E-05;0.05507;0.011537;7.19E-08;0;1
6846;;;;;;
6847;8.00E-05;0.10977;0.035747;1.90E-07;0;1
6848;4.20E-05;0.08798;0.013713;1.29E-07;0;1
6849;6.03E-05;0.0877;0.022556;1.46E-07;0;1
6850;4.85E-05;0.07958;0.025613;1.41E-07;0;1
6851;6.97E-05;0.08429;0.034167;2.12E-07;0;1
6852;5.00E-05;0.07771;0.022729;1.47E-07;0;1
6853;6.26E-05;0.07887;0.021648;1.76E-07;0;1
6854;6.79E-05;0.09276;0.023848;1.99E-07;0;1
6855;;;;;;
6856;0.000579458;0.17654;0.045506;1.75E-06;0;0
6857;0.000798583;0.29248;0.068888;2.40E-06;0;0
6858;0.000987437;0.31903;0.082723;2.94E-06;0;0
6859;0.000707121;0.28595;0.067017;2.05E-06;0;0
6860;0.000764426;0.26786;0.059898;2.25E-06;0;0
6861;0.000742802;0.33866;0.067647;2.17E-06;0;0
6862;;;;;;
6863;0.01892021;1.08965;0.202765;5.67E-05;0;0
6864;0.01272543;1.15073;0.224134;3.81E-05;0;0
6865;0.014855049;1.21106;0.292967;4.39E-05;0;0
6866;0.012181548;1.15558;0.22586;3.57E-05;0;0
6867;0.010235794;1.04888;0.16827;3.08E-05;0;0
6868;0.010483414;1.13585;0.207058;3.12E-05;0;0
6869;;;;;;
6870;0.000360738;0.17763;0.027978;1.08E-06;0;0
6871;0.00054906;0.27158;0.041934;1.63E-06;1;0
6872;0.000524485;0.25711;0.047829;1.55E-06;0;0
6873;0.000482618;0.22528;0.038837;1.42E-06;1;0
6874;0.000415669;0.19875;0.036832;1.24E-06;0;0
6875;0.000389946;0.24548;0.032858;1.15E-06;0;0
6876;;;;;;
6877;0.006130246;0.65594;0.155315;1.83E-05;0;0
6878;0.004314053;0.57599;0.119716;1.25E-05;0;0
6879;0.00393989;0.57871;0.156324;1.17E-05;0;0
6880;0.003896099;0.78824;0.171433;1.16E-05;0;0
6881;0.002463569;0.39942;0.096074;7.28E-06;0;0
6882;0.002602677;0.45641;0.102834;7.70E-06;0;0
6883;;;;;;
6884;0.004862347;0.60206;0.148235;1.46E-05;0;0
6885;0.003271232;0.55486;0.098744;9.68E-06;0;0
6886;0.003530127;0.59239;0.095536;1.04E-05;0;0
6887;0.004303152;0.63877;0.155357;1.28E-05;0;0
6888;0.003147028;0.54898;0.110724;9.42E-06;0;0
6889;0.003415414;0.52963;0.124977;1.01E-05;0;0
6890;;;;;;
6891;0.000923425;0.36904;0.079464;2.70E-06;0;0
6892;0.000768003;0.32518;0.078017;2.25E-06;1;0
6893;0.000767002;0.28436;0.05982;2.28E-06;1;0
6894;0.000874054;0.29108;0.069811;2.62E-06;0;0
6895;0.000826864;0.29985;0.073075;2.44E-06;0;0
6896;0.00137002;0.3118;0.066544;4.05E-06;0;0
6897;;;;;;
6898;0.004492138;0.64828;0.131092;1.34E-05;0;0
6899;0.003954048;0.6389;0.154142;1.18E-05;0;0
6900;0.004001796;0.67103;0.13763;1.20E-05;1;0
6901;0.004043225;0.61695;0.127298;1.19E-05;0;0
6902;0.004004906;0.68404;0.129751;1.16E-05;0;0
6903;0.005399838;0.62937;0.137653;1.59E-05;0;0
6904;;;;;;
6905;0.000583406;0.21246;0.037765;1.73E-06;0;0
6906;0.000468325;0.2202;0.046704;1.37E-06;0;0
6907;0.000469696;0.20138;0.039183;1.40E-06;0;0
6908;0.000386499;0.19017;0.033479;1.15E-06;1;0
6909;0.000385761;0.2272;0.035233;1.12E-06;0;0
6910;0.000532448;0.18386;0.037683;1.56E-06;1;0
6911;;;;;;
6912;0.001556431;0.39816;0.083257;4.66E-06;0;0
6913;0.001347861;0.35218;0.08203;3.91E-06;0;0
6914;0.001264885;0.31412;0.074884;3.73E-06;0;0
6915;0.001227649;0.35371;0.090754;3.57E-06;0;0
6916;0.001254122;0.38179;0.090391;3.69E-06;0;0
6917;0.001204293;0.28489;0.062201;3.62E-06;0;0
6918;;;;;;
6919;0.000629999;0.27129;0.059838;1.82E-06;0;0
6920;0.000542763;0.24928;0.052846;1.56E-06;0;0
6921;0.000682984;0.27101;0.073236;2.03E-06;0;0
6922;0.000827345;0.27783;0.05801;2.47E-06;0;0
6923;0.00077518;0.24553;0.063322;2.27E-06;0;0
6924;0.001192242;0.28574;0.062533;3.60E-06;0;0
6925;;;;;;
6926;0.000499309;0.21941;0.054438;1.49E-06;1;0
6927;0.000429122;0.21566;0.050085;1.27E-06;1;0
6928;0.000434877;0.23566;0.054134;1.29E-06;0;0
6929;0.000373493;0.2236;0.05412;1.10E-06;1;0
6930;0.000446677;0.20055;0.049769;1.32E-06;1;0
6931;;;;;;
6932;0.002203431;0.51908;0.099856;6.42E-06;1;0
6933;0.001852155;0.45585;0.118295;5.44E-06;1;0
6934;0.001949231;0.49214;0.094717;5.56E-06;1;0
6935;0.002047431;0.50177;0.118725;6.01E-06;1;0
6936;0.002077352;0.4277;0.094738;6.16E-06;1;0
6937;;;;;;
6938;0.004453863;0.73953;0.134225;1.33E-05;0;0
6939;0.004663283;0.87559;0.136796;1.36E-05;1;0
6940;0.004483176;0.64522;0.153458;1.33E-05;1;0
6941;0.004690321;0.7439;0.123052;1.38E-05;1;0
6942;0.004247387;0.66871;0.1314;1.24E-05;0;0
6943;;;;;;
6944;0.000671881;0.27438;0.055959;1.98E-06;1;0
6945;0.000534158;0.24489;0.057053;1.58E-06;1;0
6946;0.000468851;0.21376;0.04823;1.38E-06;1;0
6947;0.0005567;0.26595;0.055718;1.63E-06;0;0
6948;0.000486297;0.18409;0.047209;1.44E-06;0;0
6949;;;;;;
6950;0.000332189;0.15795;0.036107;9.85E-07;0;0
6951;0.000197507;0.14189;0.036811;5.94E-07;0;0
6952;0.000159087;0.13388;0.034929;4.65E-07;0;1
6953;0.000190684;0.15134;0.039225;5.68E-07;0;0
6954;0.000190851;0.14237;0.030561;5.58E-07;0;0
6955;;;;;;
6956;0.005503371;0.69949;0.163847;1.62E-05;0;0
6957;0.004804516;0.65163;0.150391;1.38E-05;0;0
6958;0.004748412;0.64534;0.125764;1.41E-05;0;0
6959;0.005348869;0.69094;0.154378;1.63E-05;0;0
6960;0.004935882;0.60324;0.140621;1.49E-05;0;0
6961;0.00511318;0.64008;0.163641;1.53E-05;0;0
6962;0.005284902;0.68628;0.184269;1.53E-05;0;0
6963;0.00442234;0.6348;0.152695;1.32E-05;0;0
6964;0.0082426;0.69847;0.140881;2.52E-05;0;0
6965;;;;;;
6966;0.000330264;0.19449;0.039934;9.86E-07;0;0
6967;0.000293733;0.19425;0.038393;8.58E-07;0;0
6968;0.000392072;0.17999;0.042835;1.15E-06;0;0
6969;0.000279813;0.16361;0.044173;8.13E-07;0;0
6970;0.000305006;0.1882;0.046574;9.07E-07;0;0
6971;0.000321337;0.16364;0.043725;9.54E-07;0;0
6972;0.000303879;0.179;0.036487;8.91E-07;0;0
6973;0.000335716;0.16638;0.042322;9.92E-07;0;0
6974;0.000488299;0.15307;0.037125;1.48E-06;0;0
6975;;;;;;
6976;7.88E-05;0.08866;0.017713;2.31E-07;0;0
6977;6.27E-05;0.06342;0.015801;1.85E-07;0;0
6978;7.66E-05;0.07605;0.016077;2.22E-07;0;0
6979;7.12E-05;0.08177;0.016719;2.10E-07;0;0
